location,iso_code,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,new_date,Month,day,Year,Day Name,Month Name
United States,USA,76899987,1817502,22.99,5434.0,2021-03-01,3,1,2021,Monday,March
United States,USA,78631601,1942788,23.51,5809.0,2021-03-02,3,2,2021,Tuesday,March
United States,USA,80540474,2010790,24.08,6012.0,2021-03-03,3,3,2021,Wednesday,March
United States,USA,82572848,2042676,24.69,6108.0,2021-03-04,3,4,2021,Thursday,March
United States,USA,85008094,2079147,25.42,6217.0,2021-03-05,3,5,2021,Friday,March
United States,USA,87912323,2158020,26.29,6453.0,2021-03-06,3,6,2021,Saturday,March
United States,USA,90351750,2159392,27.02,6457.0,2021-03-07,3,7,2021,Sunday,March
United States,USA,92089852,2169981,27.54,6488.0,2021-03-08,3,8,2021,Monday,March
United States,USA,93692598,2151571,28.01,6433.0,2021-03-09,3,9,2021,Tuesday,March
United States,USA,95721290,2168688,28.62,6485.0,2021-03-10,3,10,2021,Wednesday,March
United States,USA,98203893,2233006,29.36,6677.0,2021-03-11,3,11,2021,Thursday,March
United States,USA,101128005,2302844,30.24,6886.0,2021-03-12,3,12,2021,Friday,March
United States,USA,105703501,2541597,31.61,7600.0,2021-03-13,3,13,2021,Saturday,March
United States,USA,107060274,2386932,32.01,7137.0,2021-03-14,3,14,2021,Sunday,March
United States,USA,109081860,2427430,32.62,7258.0,2021-03-15,3,15,2021,Monday,March
United States,USA,110737856,2435037,33.11,7281.0,2021-03-16,3,16,2021,Tuesday,March
United States,USA,113037627,2473762,33.8,7397.0,2021-03-17,3,17,2021,Wednesday,March
United States,USA,115730008,2503731,34.6,7486.0,2021-03-18,3,18,2021,Thursday,March
United States,USA,118313818,2455116,35.38,7341.0,2021-03-19,3,19,2021,Friday,March
United States,USA,121441497,2248285,36.31,6723.0,2021-03-20,3,20,2021,Saturday,March
United States,USA,124481412,2488734,37.22,7441.0,2021-03-21,3,21,2021,Sunday,March
United States,USA,126509736,2489697,37.83,7444.0,2021-03-22,3,22,2021,Monday,March
United States,USA,128217029,2497025,38.34,7466.0,2021-03-23,3,23,2021,Tuesday,March
United States,USA,130473853,2490889,39.01,7448.0,2021-03-24,3,24,2021,Wednesday,March
United States,USA,133305295,2510755,39.86,7507.0,2021-03-25,3,25,2021,Thursday,March
United States,USA,136684688,2624410,40.87,7847.0,2021-03-26,3,26,2021,Friday,March
United States,USA,140180735,2677034,41.91,8004.0,2021-03-27,3,27,2021,Saturday,March
United States,USA,143462691,2711611,42.9,8108.0,2021-03-28,3,28,2021,Sunday,March
United States,USA,145812835,2757586,43.6,8245.0,2021-03-29,3,29,2021,Monday,March
United States,USA,147602345,2769331,44.13,8280.0,2021-03-30,3,30,2021,Tuesday,March
United States,USA,150273292,2828491,44.93,8457.0,2021-03-31,3,31,2021,Wednesday,March
United States,USA,153631404,2903730,45.94,8682.0,2021-04-01,4,1,2021,Thursday,April
United States,USA,157606463,2988825,47.13,8937.0,2021-04-02,4,2,2021,Friday,April
United States,USA,161688422,3072527,48.35,9187.0,2021-04-03,4,3,2021,Saturday,April
United States,USA,165053746,3084436,49.35,9223.0,2021-04-04,4,4,2021,Sunday,April
United States,USA,167187795,3053566,49.99,9130.0,2021-04-05,4,5,2021,Monday,April
United States,USA,168592075,2998533,50.41,8966.0,2021-04-06,4,6,2021,Tuesday,April
United States,USA,171476655,3029052,51.27,9057.0,2021-04-07,4,7,2021,Wednesday,April
United States,USA,174879716,3035473,52.29,9076.0,2021-04-08,4,8,2021,Thursday,April
United States,USA,178837781,3033045,53.47,9069.0,2021-04-09,4,9,2021,Friday,April
United States,USA,183467709,3111327,54.86,9303.0,2021-04-10,4,10,2021,Saturday,April
United States,USA,187047131,3141912,55.93,9394.0,2021-04-11,4,11,2021,Sunday,April
United States,USA,189692045,3214893,56.72,9613.0,2021-04-12,4,12,2021,Monday,April
United States,USA,192282781,3384387,57.49,10120.0,2021-04-13,4,13,2021,Tuesday,April
United States,USA,194791836,3330740,58.24,9959.0,2021-04-14,4,14,2021,Wednesday,April
United States,USA,198317040,3348189,59.3,10011.0,2021-04-15,4,15,2021,Thursday,April
United States,USA,202282923,3349306,60.48,10015.0,2021-04-16,4,16,2021,Friday,April
United States,USA,205871913,3200601,61.56,9570.0,2021-04-17,4,17,2021,Saturday,April
United States,USA,209406814,3194240,62.61,9551.0,2021-04-18,4,18,2021,Sunday,April
United States,USA,211581309,3127038,63.26,9350.0,2021-04-19,4,19,2021,Monday,April
United States,USA,213388238,3015065,63.8,9015.0,2021-04-20,4,20,2021,Tuesday,April
United States,USA,215951909,3022868,64.57,9039.0,2021-04-21,4,21,2021,Wednesday,April
United States,USA,218947643,2947229,65.47,8812.0,2021-04-22,4,22,2021,Thursday,April
United States,USA,222322230,2862758,66.48,8560.0,2021-04-23,4,23,2021,Friday,April
United States,USA,225640460,2824078,67.47,8444.0,2021-04-24,4,24,2021,Saturday,April
United States,USA,228661408,2750656,68.37,8225.0,2021-04-25,4,25,2021,Sunday,April
United States,USA,230768454,2741021,69.0,8196.0,2021-04-26,4,26,2021,Monday,April
United States,USA,232407669,2717062,69.49,8124.0,2021-04-27,4,27,2021,Tuesday,April
United States,USA,234639414,2669644,70.16,7982.0,2021-04-28,4,28,2021,Wednesday,April
United States,USA,237360493,2630407,70.97,7865.0,2021-04-29,4,29,2021,Thursday,April
United States,USA,240159677,2548207,71.81,7619.0,2021-04-30,4,30,2021,Friday,April
United States,USA,243463471,2546144,72.8,7613.0,2021-05-01,5,1,2021,Saturday,May
United States,USA,245591469,2418580,73.43,7232.0,2021-05-02,5,2,2021,Sunday,May
United States,USA,246780203,2287393,73.79,6839.0,2021-05-03,5,3,2021,Monday,May
United States,USA,247769049,2194483,74.08,6562.0,2021-05-04,5,4,2021,Tuesday,May
United States,USA,249566820,2132487,74.62,6376.0,2021-05-05,5,5,2021,Wednesday,May
United States,USA,251973752,2087608,75.34,6242.0,2021-05-06,5,6,2021,Thursday,May
United States,USA,254779333,2088522,76.18,6245.0,2021-05-07,5,7,2021,Friday,May
United States,USA,257347205,1983391,76.95,5930.0,2021-05-08,5,8,2021,Saturday,May
United States,USA,259716989,2017931,77.66,6034.0,2021-05-09,5,9,2021,Sunday,May
United States,USA,261599381,2117025,78.22,6330.0,2021-05-10,5,10,2021,Monday,May
United States,USA,263132561,2194787,78.68,6563.0,2021-05-11,5,11,2021,Tuesday,May
United States,USA,264680844,2159146,79.14,6456.0,2021-05-12,5,12,2021,Wednesday,May
United States,USA,266596486,2088962,79.71,6246.0,2021-05-13,5,13,2021,Thursday,May
United States,USA,268438666,1951333,80.26,5835.0,2021-05-14,5,14,2021,Friday,May
United States,USA,270832342,1926448,80.98,5760.0,2021-05-15,5,15,2021,Saturday,May
United States,USA,272925411,1886917,81.61,5642.0,2021-05-16,5,16,2021,Sunday,May
United States,USA,274411901,1830360,82.05,5473.0,2021-05-17,5,17,2021,Monday,May
United States,USA,275535207,1771807,82.39,5298.0,2021-05-18,5,18,2021,Tuesday,May
United States,USA,277290173,1801333,82.91,5386.0,2021-05-19,5,19,2021,Wednesday,May
United States,USA,279397250,1828681,83.54,5468.0,2021-05-20,5,20,2021,Thursday,May
United States,USA,281595351,1879526,84.2,5620.0,2021-05-21,5,21,2021,Friday,May
United States,USA,283941223,1872697,84.9,5599.0,2021-05-22,5,22,2021,Saturday,May
United States,USA,285720586,1827882,85.43,5465.0,2021-05-23,5,23,2021,Sunday,May
Upper middle income,OWID_UMC,1552000,3357,0.06,1.0,2020-12-22,12,22,2020,Tuesday,December
Upper middle income,OWID_UMC,1554979,2824,0.06,1.0,2020-12-24,12,24,2020,Thursday,December
Upper middle income,OWID_UMC,1558879,1942,0.06,1.0,2020-12-27,12,27,2020,Sunday,December
Upper middle income,OWID_UMC,1561634,1856,0.06,1.0,2020-12-28,12,28,2020,Monday,December
Upper middle income,OWID_UMC,1573003,3000,0.06,1.0,2020-12-29,12,29,2020,Tuesday,December
Upper middle income,OWID_UMC,1582361,4124,0.06,2.0,2020-12-30,12,30,2020,Wednesday,December
Upper middle income,OWID_UMC,4613674,436956,0.17,165.0,2020-12-31,12,31,2020,Thursday,December
Upper middle income,OWID_UMC,4613805,436789,0.17,165.0,2021-01-01,1,1,2021,Friday,January
Upper middle income,OWID_UMC,5361805,543461,0.2,205.0,2021-01-02,1,2,2021,Saturday,January
Upper middle income,OWID_UMC,5364205,543618,0.2,205.0,2021-01-03,1,3,2021,Sunday,January
Upper middle income,OWID_UMC,5390753,547017,0.2,206.0,2021-01-04,1,4,2021,Monday,January
Upper middle income,OWID_UMC,5395738,546105,0.2,206.0,2021-01-05,1,5,2021,Tuesday,January
Upper middle income,OWID_UMC,5403152,545827,0.2,206.0,2021-01-06,1,6,2021,Wednesday,January
Upper middle income,OWID_UMC,5411573,113986,0.2,43.0,2021-01-07,1,7,2021,Thursday,January
Upper middle income,OWID_UMC,5505116,127330,0.21,48.0,2021-01-08,1,8,2021,Friday,January
Upper middle income,OWID_UMC,10012560,664394,0.38,250.0,2021-01-09,1,9,2021,Saturday,January
Upper middle income,OWID_UMC,10021366,665309,0.38,251.0,2021-01-10,1,10,2021,Sunday,January
Upper middle income,OWID_UMC,10027814,662437,0.38,250.0,2021-01-11,1,11,2021,Monday,January
Upper middle income,OWID_UMC,10035380,662806,0.38,250.0,2021-01-12,1,12,2021,Tuesday,January
Upper middle income,OWID_UMC,11395677,856075,0.43,322.0,2021-01-13,1,13,2021,Wednesday,January
Upper middle income,OWID_UMC,11822107,915791,0.45,345.0,2021-01-14,1,14,2021,Thursday,January
Upper middle income,OWID_UMC,12296215,970157,0.46,365.0,2021-01-15,1,15,2021,Friday,January
Upper middle income,OWID_UMC,12402604,341435,0.47,129.0,2021-01-16,1,16,2021,Saturday,January
Upper middle income,OWID_UMC,12441317,345707,0.47,130.0,2021-01-17,1,17,2021,Sunday,January
Upper middle income,OWID_UMC,12594419,366658,0.47,138.0,2021-01-18,1,18,2021,Monday,January
Upper middle income,OWID_UMC,12731220,385120,0.48,145.0,2021-01-19,1,19,2021,Tuesday,January
Upper middle income,OWID_UMC,17928645,933281,0.68,352.0,2021-01-20,1,20,2021,Wednesday,January
Upper middle income,OWID_UMC,18214857,913250,0.69,344.0,2021-01-21,1,21,2021,Thursday,January
Upper middle income,OWID_UMC,18650357,907735,0.7,342.0,2021-01-22,1,22,2021,Friday,January
Upper middle income,OWID_UMC,19053009,950058,0.72,358.0,2021-01-23,1,23,2021,Saturday,January
Upper middle income,OWID_UMC,19224255,968991,0.72,365.0,2021-01-24,1,24,2021,Sunday,January
Upper middle income,OWID_UMC,19464915,981499,0.73,370.0,2021-01-25,1,25,2021,Monday,January
Upper middle income,OWID_UMC,19890451,1022747,0.75,385.0,2021-01-26,1,26,2021,Tuesday,January
Upper middle income,OWID_UMC,28177951,1464187,1.06,552.0,2021-01-27,1,27,2021,Wednesday,January
Upper middle income,OWID_UMC,28795953,1511585,1.08,569.0,2021-01-28,1,28,2021,Thursday,January
Upper middle income,OWID_UMC,29339156,1526971,1.11,575.0,2021-01-29,1,29,2021,Friday,January
Upper middle income,OWID_UMC,29830776,1539681,1.12,580.0,2021-01-30,1,30,2021,Saturday,January
Upper middle income,OWID_UMC,31185852,1708800,1.17,644.0,2021-01-31,1,31,2021,Sunday,January
Upper middle income,OWID_UMC,31467843,1714704,1.19,646.0,2021-02-01,2,1,2021,Monday,February
Upper middle income,OWID_UMC,31867427,1710997,1.2,644.0,2021-02-02,2,2,2021,Tuesday,February
Upper middle income,OWID_UMC,39532381,1622061,1.49,611.0,2021-02-03,2,3,2021,Wednesday,February
Upper middle income,OWID_UMC,40398426,1657496,1.52,624.0,2021-02-04,2,4,2021,Thursday,February
Upper middle income,OWID_UMC,40548632,1601354,1.53,603.0,2021-02-05,2,5,2021,Friday,February
Upper middle income,OWID_UMC,41070706,1605704,1.55,605.0,2021-02-06,2,6,2021,Saturday,February
Upper middle income,OWID_UMC,41282773,1442417,1.56,543.0,2021-02-07,2,7,2021,Sunday,February
Upper middle income,OWID_UMC,41487920,1431440,1.56,539.0,2021-02-08,2,8,2021,Monday,February
Upper middle income,OWID_UMC,51187972,2760078,1.93,1040.0,2021-02-09,2,9,2021,Tuesday,February
Upper middle income,OWID_UMC,51881774,1764199,1.95,665.0,2021-02-10,2,10,2021,Wednesday,February
Upper middle income,OWID_UMC,52429889,1718780,1.97,647.0,2021-02-11,2,11,2021,Thursday,February
Upper middle income,OWID_UMC,53530578,1854564,2.02,699.0,2021-02-12,2,12,2021,Friday,February
Upper middle income,OWID_UMC,54418308,1906800,2.05,718.0,2021-02-13,2,13,2021,Saturday,February
Upper middle income,OWID_UMC,54828609,1935119,2.07,729.0,2021-02-14,2,14,2021,Sunday,February
Upper middle income,OWID_UMC,55393042,1986446,2.09,748.0,2021-02-15,2,15,2021,Monday,February
Upper middle income,OWID_UMC,56424314,748049,2.13,282.0,2021-02-16,2,16,2021,Tuesday,February
Upper middle income,OWID_UMC,57551648,809982,2.17,305.0,2021-02-17,2,17,2021,Wednesday,February
Upper middle income,OWID_UMC,58932215,928904,2.22,350.0,2021-02-18,2,18,2021,Thursday,February
Upper middle income,OWID_UMC,60085221,936378,2.26,353.0,2021-02-19,2,19,2021,Friday,February
Upper middle income,OWID_UMC,60879078,922967,2.29,348.0,2021-02-20,2,20,2021,Saturday,February
Upper middle income,OWID_UMC,61134215,900801,2.3,339.0,2021-02-21,2,21,2021,Sunday,February
Upper middle income,OWID_UMC,61635148,891729,2.32,336.0,2021-02-22,2,22,2021,Monday,February
Upper middle income,OWID_UMC,62933221,929844,2.37,350.0,2021-02-23,2,23,2021,Tuesday,February
Upper middle income,OWID_UMC,63924980,910476,2.41,343.0,2021-02-24,2,24,2021,Wednesday,February
Upper middle income,OWID_UMC,65079985,878253,2.45,331.0,2021-02-25,2,25,2021,Thursday,February
Upper middle income,OWID_UMC,66176496,870182,2.49,328.0,2021-02-26,2,26,2021,Friday,February
Upper middle income,OWID_UMC,67055553,882354,2.53,332.0,2021-02-27,2,27,2021,Saturday,February
Upper middle income,OWID_UMC,79442208,2615428,2.99,985.0,2021-02-28,2,28,2021,Sunday,February
Upper middle income,OWID_UMC,80239244,2657728,3.02,1001.0,2021-03-01,3,1,2021,Monday,March
Upper middle income,OWID_UMC,85804146,3267275,3.23,1231.0,2021-03-02,3,2,2021,Tuesday,March
Upper middle income,OWID_UMC,87421920,3356706,3.29,1264.0,2021-03-03,3,3,2021,Wednesday,March
Upper middle income,OWID_UMC,89007165,3418169,3.35,1288.0,2021-03-04,3,4,2021,Thursday,March
Upper middle income,OWID_UMC,90512601,3476586,3.41,1310.0,2021-03-05,3,5,2021,Friday,March
Upper middle income,OWID_UMC,91134197,3439806,3.43,1296.0,2021-03-06,3,6,2021,Saturday,March
Upper middle income,OWID_UMC,91982322,1791445,3.46,675.0,2021-03-07,3,7,2021,Sunday,March
Upper middle income,OWID_UMC,92340981,1728820,3.48,651.0,2021-03-08,3,8,2021,Monday,March
Upper middle income,OWID_UMC,93306949,1071829,3.51,404.0,2021-03-09,3,9,2021,Tuesday,March
Upper middle income,OWID_UMC,95663941,1177432,3.6,444.0,2021-03-10,3,10,2021,Wednesday,March
Upper middle income,OWID_UMC,97355025,1192551,3.67,449.0,2021-03-11,3,11,2021,Thursday,March
Upper middle income,OWID_UMC,98868198,1193657,3.72,450.0,2021-03-12,3,12,2021,Friday,March
Upper middle income,OWID_UMC,100256505,1303187,3.78,491.0,2021-03-13,3,13,2021,Saturday,March
Upper middle income,OWID_UMC,113257603,3039326,4.27,1145.0,2021-03-14,3,14,2021,Sunday,March
Upper middle income,OWID_UMC,114743105,3200303,4.32,1205.0,2021-03-15,3,15,2021,Monday,March
Upper middle income,OWID_UMC,116083482,3253790,4.37,1226.0,2021-03-16,3,16,2021,Tuesday,March
Upper middle income,OWID_UMC,118817444,3307643,4.48,1246.0,2021-03-17,3,17,2021,Wednesday,March
Upper middle income,OWID_UMC,120283024,3275428,4.53,1234.0,2021-03-18,3,18,2021,Thursday,March
Upper middle income,OWID_UMC,122555839,3383949,4.62,1275.0,2021-03-19,3,19,2021,Friday,March
Upper middle income,OWID_UMC,133996428,4819989,5.05,1816.0,2021-03-20,3,20,2021,Saturday,March
Upper middle income,OWID_UMC,134548233,3041519,5.07,1146.0,2021-03-21,3,21,2021,Sunday,March
Upper middle income,OWID_UMC,141532953,3827121,5.33,1442.0,2021-03-22,3,22,2021,Monday,March
Upper middle income,OWID_UMC,147006854,4417625,5.54,1664.0,2021-03-23,3,23,2021,Tuesday,March
Upper middle income,OWID_UMC,151782138,4709242,5.72,1774.0,2021-03-24,3,24,2021,Wednesday,March
Upper middle income,OWID_UMC,158923411,5520055,5.99,2079.0,2021-03-25,3,25,2021,Thursday,March
Upper middle income,OWID_UMC,167160219,6372054,6.3,2400.0,2021-03-26,3,26,2021,Friday,March
Upper middle income,OWID_UMC,173478627,5640314,6.53,2125.0,2021-03-27,3,27,2021,Saturday,March
Upper middle income,OWID_UMC,178565479,6288178,6.73,2369.0,2021-03-28,3,28,2021,Sunday,March
Upper middle income,OWID_UMC,186858246,6475042,7.04,2439.0,2021-03-29,3,29,2021,Monday,March
Upper middle income,OWID_UMC,192313477,6472375,7.24,2438.0,2021-03-30,3,30,2021,Tuesday,March
Upper middle income,OWID_UMC,200902597,7017208,7.57,2643.0,2021-03-31,3,31,2021,Wednesday,March
Upper middle income,OWID_UMC,209580286,7236696,7.89,2726.0,2021-04-01,4,1,2021,Thursday,April
Upper middle income,OWID_UMC,219808585,7521195,8.28,2833.0,2021-04-02,4,2,2021,Friday,April
Upper middle income,OWID_UMC,224105727,7232443,8.44,2724.0,2021-04-03,4,3,2021,Saturday,April
Upper middle income,OWID_UMC,228407979,7120357,8.6,2682.0,2021-04-04,4,4,2021,Sunday,April
Upper middle income,OWID_UMC,233082973,6603532,8.78,2487.0,2021-04-05,4,5,2021,Monday,April
Upper middle income,OWID_UMC,239411576,6728300,9.02,2534.0,2021-04-06,4,6,2021,Tuesday,April
Upper middle income,OWID_UMC,246038054,6447922,9.27,2429.0,2021-04-07,4,7,2021,Wednesday,April
Upper middle income,OWID_UMC,255346334,6538007,9.62,2463.0,2021-04-08,4,8,2021,Thursday,April
Upper middle income,OWID_UMC,263680148,6267366,9.93,2361.0,2021-04-09,4,9,2021,Friday,April
Upper middle income,OWID_UMC,270320020,6602042,10.18,2487.0,2021-04-10,4,10,2021,Saturday,April
Upper middle income,OWID_UMC,273953913,6506562,10.32,2451.0,2021-04-11,4,11,2021,Sunday,April
Upper middle income,OWID_UMC,281136951,6864854,10.59,2586.0,2021-04-12,4,12,2021,Monday,April
Upper middle income,OWID_UMC,290362142,7278652,10.94,2742.0,2021-04-13,4,13,2021,Tuesday,April
Upper middle income,OWID_UMC,297667945,7375699,11.21,2778.0,2021-04-14,4,14,2021,Wednesday,April
Upper middle income,OWID_UMC,303787992,6920237,11.44,2607.0,2021-04-15,4,15,2021,Thursday,April
Upper middle income,OWID_UMC,309445963,6537974,11.66,2463.0,2021-04-16,4,16,2021,Friday,April
Upper middle income,OWID_UMC,313111038,6113003,11.79,2303.0,2021-04-17,4,17,2021,Saturday,April
Upper middle income,OWID_UMC,317954231,6285760,11.98,2368.0,2021-04-18,4,18,2021,Sunday,April
Upper middle income,OWID_UMC,322949715,5973252,12.16,2250.0,2021-04-19,4,19,2021,Monday,April
Upper middle income,OWID_UMC,328623178,5465862,12.38,2059.0,2021-04-20,4,20,2021,Tuesday,April
Upper middle income,OWID_UMC,336088617,5488667,12.66,2067.0,2021-04-21,4,21,2021,Wednesday,April
Upper middle income,OWID_UMC,346046208,6036888,13.03,2274.0,2021-04-22,4,22,2021,Thursday,April
Upper middle income,OWID_UMC,355066946,6517283,13.37,2455.0,2021-04-23,4,23,2021,Friday,April
Upper middle income,OWID_UMC,361423287,6901750,13.61,2600.0,2021-04-24,4,24,2021,Saturday,April
Upper middle income,OWID_UMC,367289519,7047898,13.83,2655.0,2021-04-25,4,25,2021,Sunday,April
Upper middle income,OWID_UMC,374196411,7320957,14.1,2758.0,2021-04-26,4,26,2021,Monday,April
Upper middle income,OWID_UMC,383648437,7860751,14.45,2961.0,2021-04-27,4,27,2021,Tuesday,April
Upper middle income,OWID_UMC,395825857,8533891,14.91,3214.0,2021-04-28,4,28,2021,Wednesday,April
Upper middle income,OWID_UMC,408827683,8968782,15.4,3378.0,2021-04-29,4,29,2021,Thursday,April
Upper middle income,OWID_UMC,423065708,9714109,15.94,3659.0,2021-04-30,4,30,2021,Friday,April
Upper middle income,OWID_UMC,429612690,9741343,16.18,3669.0,2021-05-01,5,1,2021,Saturday,May
Upper middle income,OWID_UMC,435458365,9738407,16.4,3668.0,2021-05-02,5,2,2021,Sunday,May
Upper middle income,OWID_UMC,441907404,9672999,16.65,3644.0,2021-05-03,5,3,2021,Monday,May
Upper middle income,OWID_UMC,450665951,9573931,16.98,3606.0,2021-05-04,5,4,2021,Tuesday,May
Upper middle income,OWID_UMC,459148936,9046154,17.29,3407.0,2021-05-05,5,5,2021,Wednesday,May
Upper middle income,OWID_UMC,470282879,8779314,17.71,3307.0,2021-05-06,5,6,2021,Thursday,May
Upper middle income,OWID_UMC,484171276,8729367,18.24,3288.0,2021-05-07,5,7,2021,Friday,May
Upper middle income,OWID_UMC,494667806,9293588,18.63,3501.0,2021-05-08,5,8,2021,Saturday,May
Upper middle income,OWID_UMC,502216383,9536860,18.92,3592.0,2021-05-09,5,9,2021,Sunday,May
Upper middle income,OWID_UMC,513030581,10160454,19.32,3827.0,2021-05-10,5,10,2021,Monday,May
